onset	duration	trial	onsetsprobeapprox	block	episode	stimcue	stimprobe	categorycue	categoryprobe	episodeprobe	positioncue	positionprobe	probecorrect	afterbefore	choicetimelimit	choiceresp	choicekey	choicert	accurate	confresponse	confkey	confrt
7.8148	5.5	44	n/a	2	2	191	n/a	5	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.215	5.5	45	n/a	2	8	302	n/a	2	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.833	5.5	46	n/a	2	3	307	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.286	5.5	47	n/a	2	2	245	n/a	6	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.839	5.5	48	n/a	2	6	116	n/a	1	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
54.903	5.5	49	n/a	2	3	307	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
65.956	5.5	50	n/a	2	5	112	n/a	1	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.304	5.5	51	n/a	2	6	236	n/a	3	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
82.873	5.5	52	n/a	2	8	193	n/a	5	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
93.18	5.5	53	n/a	2	7	162	n/a	4	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
102.59	5.5	54	n/a	2	4	184	n/a	4	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
111.51	5.5	55	n/a	2	3	307	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.04	5.5	56	n/a	2	5	234	n/a	3	n/a	n/a	4	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
144.85	5.5	57	n/a	2	2	437	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
153.34	5.5	58	n/a	2	1	436	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
162.61	5.5	59	n/a	2	4	433	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
171.86	5.5	60	n/a	2	2	191	n/a	5	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.98	5.5	61	n/a	2	3	431	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
189.1	5.5	62	n/a	2	7	465	n/a	8	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.78	5.5	63	n/a	2	2	191	n/a	5	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206.5	5.5	64	n/a	2	1	436	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
253.23	5.5	65	n/a	2	7	465	n/a	8	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
266.63	5.5	66	n/a	2	6	207	n/a	5	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
275.98	5.5	67	n/a	2	4	184	n/a	4	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
284.93	5.5	68	n/a	2	3	164	n/a	4	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
294.33	5.5	69	n/a	2	6	241	n/a	6	n/a	n/a	1	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
303.02	5.5	70	n/a	2	4	119	n/a	1	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
311.38	5.5	71	n/a	2	3	243	n/a	6	n/a	n/a	3	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
320.62	5.5	72	n/a	2	7	111	n/a	1	n/a	n/a	2	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
329.75	5.5	73	n/a	2	8	193	n/a	5	n/a	n/a	4	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
338.27	5.5	74	n/a	2	6	236	n/a	3	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
346.79	5.5	75	n/a	2	7	111	n/a	1	n/a	n/a	2	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
355.33	5.5	76	n/a	2	8	302	n/a	2	n/a	n/a	1	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
370.63	5.5	77	n/a	2	4	433	n/a	7	n/a	n/a	5	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
380.47	5.5	78	n/a	2	1	107	n/a	1	n/a	n/a	3	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
390.66	5.5	79	n/a	2	7	301	n/a	2	n/a	n/a	4	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
399.84	5.5	80	n/a	2	5	234	n/a	3	n/a	n/a	4	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
408.37	5.5	81	n/a	2	4	119	n/a	1	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
418.17	5.5	82	n/a	2	2	437	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
428.96	5.5	83	n/a	2	5	205	n/a	5	n/a	n/a	3	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
437.78	5.5	84	n/a	2	8	226	n/a	3	n/a	n/a	2	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
446.77	5.5	85	n/a	2	3	431	n/a	7	n/a	n/a	5	n/a	0	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
457.07	5.5	86	n/a	2	4	228	n/a	3	n/a	n/a	4	n/a	1	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	44	13.315	2	2	n/a	226	n/a	3	8	n/a	2	0	1	2.25	0	1	1.1198	1	1	2	0.97461
n/a	n/a	45	22.715	2	8	n/a	244	n/a	6	8	n/a	3	1	1	2	1	2	1.1552	1	1	2	0.66015
n/a	n/a	46	32.333	2	3	n/a	305	n/a	2	4	n/a	2	0	1	1.75	0	2	0.79069	1	1	1	0.84919
n/a	n/a	47	41.786	2	2	n/a	431	n/a	7	3	n/a	5	0	1	1.5	0	1	1.0307	1	1	2	1.2181
n/a	n/a	48	51.339	2	6	n/a	209	n/a	5	1	n/a	1	0	1	1.25	0	1	1.2566	1	1	1	0.99584
n/a	n/a	49	60.403	2	3	n/a	191	n/a	5	2	n/a	3	0	1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	50	71.456	2	5	n/a	466	n/a	8	6	n/a	5	0	1	1	0	2	0.90461	1	1	1	0.63932
n/a	n/a	51	79.804	2	6	n/a	205	n/a	5	5	n/a	3	0	1	1	0	1	0.91296	1	1	1	0.8373
n/a	n/a	52	88.373	2	8	n/a	244	n/a	6	8	n/a	3	0	1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	53	98.68	2	7	n/a	301	n/a	2	7	n/a	4	1	1	1	1	2	0.93583	1	1	1	0.66214
n/a	n/a	54	108.09	2	4	n/a	431	n/a	7	3	n/a	5	0	1	1	0	2	0.81721	1	1	2	0.80003
n/a	n/a	55	117.01	2	3	n/a	437	n/a	7	2	n/a	5	0	1	1	0	2	0.79186	1	1	1	0.58166
n/a	n/a	56	140.54	2	5	n/a	308	n/a	2	5	n/a	2	1	-1	1.25	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	57	150.35	2	2	n/a	233	n/a	3	2	n/a	1	1	-1	1.5	1	1	0.58698	1	1	1	0.58503
n/a	n/a	58	158.84	2	1	n/a	168	n/a	4	1	n/a	4	1	-1	1.75	1	1	0.61913	1	1	2	0.85226
n/a	n/a	59	168.11	2	4	n/a	119	n/a	1	4	n/a	3	1	-1	2	1	2	0.79671	1	1	1	0.65029
n/a	n/a	60	177.36	2	2	n/a	207	n/a	5	6	n/a	4	0	-1	2.25	0	2	0.77564	1	1	1	0.52553
n/a	n/a	61	186.48	2	3	n/a	164	n/a	4	3	n/a	2	1	-1	2.5	1	2	0.82728	1	1	1	0.48762
n/a	n/a	62	194.6	2	7	n/a	301	n/a	2	7	n/a	4	1	-1	2.75	1	2	0.83816	1	1	1	0.52902
n/a	n/a	63	203.28	2	2	n/a	177	n/a	4	2	n/a	2	1	-1	3	1	1	0.70659	1	1	2	0.70103
n/a	n/a	64	212	2	1	n/a	245	n/a	6	2	n/a	4	0	-1	3	0	2	0.71342	1	1	2	0.66567
n/a	n/a	65	258.73	2	7	n/a	244	n/a	6	8	n/a	3	0	-1	3	0	2	0.8805	1	1	1	1.0254
n/a	n/a	66	272.13	2	6	n/a	241	n/a	6	6	n/a	1	0	1	3	0	1	0.84266	1	1	2	1.714
n/a	n/a	67	281.48	2	4	n/a	114	n/a	1	3	n/a	4	0	1	3	0	1	0.84822	1	1	1	0.79138
n/a	n/a	68	290.43	2	3	n/a	107	n/a	1	1	n/a	3	0	1	3	0	2	0.72333	1	1	2	1.3718
n/a	n/a	69	299.83	2	6	n/a	207	n/a	5	6	n/a	4	1	1	3	1	2	0.93714	1	1	1	0.95121
n/a	n/a	70	308.52	2	4	n/a	111	n/a	1	7	n/a	2	0	1	3	0	2	0.77046	1	1	1	0.791
n/a	n/a	71	316.88	2	3	n/a	433	n/a	7	4	n/a	5	0	1	3	0	1	0.86852	1	1	1	0.5514
n/a	n/a	72	326.12	2	7	n/a	242	n/a	6	7	n/a	3	1	1	3	1	1	0.65019	1	1	1	1.1725
n/a	n/a	73	335.25	2	8	n/a	301	n/a	2	7	n/a	4	0	1	2.75	0	2	0.81161	1	1	2	0.90589
n/a	n/a	74	343.77	2	6	n/a	234	n/a	3	5	n/a	4	0	1	2.5	0	1	0.94074	1	1	2	0.76985
n/a	n/a	75	352.29	2	7	n/a	462	n/a	8	8	n/a	5	0	1	2.25	0	1	0.95321	1	1	2	0.76999
n/a	n/a	76	360.83	2	8	n/a	242	n/a	6	7	n/a	3	0	1	2	0	1	0.75407	1	1	2	0.83279
n/a	n/a	77	376.13	2	4	n/a	184	n/a	4	4	n/a	1	1	-1	1.75	1	2	1.0863	1	1	1	0.9456
n/a	n/a	78	385.97	2	1	n/a	436	n/a	7	1	n/a	5	0	-1	1.5	0	1	1.3127	1	1	1	1.0738
n/a	n/a	79	396.16	2	7	n/a	242	n/a	6	7	n/a	3	1	-1	1.25	1	1	0.69212	1	1	1	0.6812
n/a	n/a	80	405.34	2	5	n/a	464	n/a	8	5	n/a	5	0	-1	1	0	2	0.91769	1	1	2	0.80454
n/a	n/a	81	413.87	2	4	n/a	305	n/a	2	4	n/a	2	1	-1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	82	423.67	2	2	n/a	305	n/a	2	4	n/a	2	0	-1	1	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	83	434.46	2	5	n/a	308	n/a	2	5	n/a	2	1	-1	1	1	1	0.57217	1	0	1	0.9428
n/a	n/a	84	443.28	2	8	n/a	228	n/a	3	4	n/a	4	0	-1	1	0	2	0.84311	1	1	2	1.3315
n/a	n/a	85	452.27	2	3	n/a	184	n/a	4	4	n/a	1	0	-1	1.25	0	0	n/a	n/a	n/a	0	n/a
n/a	n/a	86	462.57	2	4	n/a	119	n/a	1	4	n/a	3	1	-1	1.5	1	2	1.2458	1	1	1	0.95188
